"","Sample.1.NI.Sample1","Sample.2.NI.Sample1","Sample.3.d3.pi.Sample1","Sample.4.d3.pi.Sample1","Sample.5.ECM.Sample1","Sample.6.ECM.Sample1","Sample 1
ECM
Sample2","Sample 2
ECM
Sample2","Sample 3
NI
Sample2","Sample 4
NI
Sample2","Sample 5
d3 pi
Sample2","Sample 6
d3 pi
Sample2"
"P28843",0.208014693406794,-0.299509055676688,-0.625954481450202,-0.566331424851531,1.00381383489753,0.279966433674098,-0.268192796320661,0.822791360817843,-0.260710491451218,-0.0656541011594718,-0.116321439510422,-0.111912532376069
"P29387, P62874, P62880",-0.357334220389391,-0.24851805344482,0.0426518288516267,-0.518653846919197,0.430506007320191,0.65134828458159,-0.198173750255207,1.48914028454092,-1.18845560413488,-0.318955320985343,0.435754553112488,-0.219310162277981
"P29387, P62874, P62880, Q61011",-0.157779208857929,-0.272993836720631,-0.685931054325481,-0.587705558490063,0.869233223017505,0.835176435376597,0.0743924889762813,2.04039019879782,-0.871534480710555,-0.0235020440274267,-0.943579690967165,-0.276166472068957
"P29391, P49945",-0.257782901350868,-0.159461194338919,-0.191512695551767,0.0603549717116056,0.709728123590833,-0.161326304060884,0.170191119853423,0.637114429512801,-0.133486923281729,-0.10415450814767,-0.207834778292044,-0.36182933964478
"P29533",-0.00274040841302536,-0.0127049732252864,-0.125428714106954,-0.0505174961020955,0.077800365734868,0.113591226112494,0.148941547229162,-0.14679627101776,-0.339865338265865,0.0784914860304453,0.152254964494844,0.106973611529174
"P29621, Q03734",-0.221709199348169,-0.232777821760323,-0.304950175347742,-0.324786807642174,0.443979663630612,0.640244340467797,0.790919797565568,-0.0601534945872242,-0.260871053829989,-0.299362418044733,-0.14890996595825,-0.0216228651453729
"P29699",0.409293393691709,0.0398164021618812,-0.0247805843719724,0.0407600200475047,-0.432551243311941,-0.032537988217181,-0.299453599471062,-0.544828163902292,0.259240743999529,0.251991761055461,0.31672852273432,0.0163207355840451
"P29788",-0.0492725167069552,-0.184297691143041,-0.304657555547653,-0.201325967094918,0.595839164263793,0.143714566228776,0.0369057311657919,0.0849168984440811,-0.154338915012542,0.0251458184709867,0.00314393039010641,0.00422653654157701
"P31532",-0.267963595053967,-0.00518599304166356,-0.345054705930538,0.0371723402195303,0.360272453550707,0.220759500255931,0.266769488940157,0.412562650131147,-0.22329883212301,0.0528448419123526,-0.526254273966143,0.0173761251054958
"P31725",0.0150587976519421,0.0108356584033573,-0.0333067823382827,-0.231635272806992,0.0177284262242625,0.221319172865712,-0.120402918350708,1.41857231832155,-0.552857880113353,-0.189386738846109,-0.294892564354002,-0.261032216657381
"P32020",-0.324486061269408,-0.362905611593556,-0.0304948247563996,-0.333730853405913,1.71750006110833,-0.66588271008305,NA,NA,NA,NA,NA,NA
"P32261",0.0928338983491597,0.256569694415513,0.211709760513028,0.332195886470442,-0.511077356497635,-0.382231883250507,0.0278074716001742,-0.602751997699166,0.134571432927437,-0.0458227271277387,0.415113025382331,0.0710827949169617
"P32883, Q61411",-0.0202629922276589,0.003563908538462,0.230130781223625,-0.220877229305401,-0.0741861525386902,0.0816316843096629,0.152919664892795,0.755977662424699,-0.857891526507137,-0.364872563737434,0.800759727628552,-0.486892964701476
"P33267",-0.295943785267346,-0.300561671725889,0.0674208727761485,-0.397124510911864,1.54173816996263,-0.615529074833683,NA,NA,NA,NA,NA,NA
"P33622",0.927856011488768,0.148158909903104,0.0149477654820211,0.140826661265372,-0.714703428916062,-0.517085919223201,-0.749967462765313,-1.18518731376669,-0.189749894554849,1.29897584650379,0.0520757936747764,0.773853030908278
"P34884",-0.158263520118096,-0.215995679143964,-0.247300646207301,-0.303050211752752,0.518801154533444,0.405808902688669,NA,NA,NA,NA,NA,NA
"P34928",0.895177580090818,0.0130586713522129,-0.0971163530426651,-0.191936096379786,-0.543367896919114,-0.075815905101464,-1.10018036700087,-0.0279611592067663,-0.065046907856356,1.35623074539816,-0.488446099503226,0.325403788169055
"P35278, P61021, Q9CQD1",-0.11639426369869,-0.127261559494596,-0.382583369095831,-0.313122572565107,0.520354475859585,0.419007288994639,-0.14746262438504,1.42974994980617,-0.482068267945572,-0.10303218923131,-0.917843074110135,0.220656205865883
"P35441",-0.315981197456829,-0.0948654282690935,0.186933161759082,0.228225824703514,-0.215850299184257,0.211537938447583,-0.0930427847935116,0.068109954095152,0.112326275948616,0.278705724562497,-0.234573294267693,-0.13152587554506
"P35564",-0.163049325598184,-0.133568478073443,-0.14028012994806,-0.194136784709732,1.02232308603019,-0.391288367700768,NA,NA,NA,NA,NA,NA
"P35700",-0.232685814093603,-0.267413192673366,-0.251604888856111,-0.241026662323316,0.491035707200671,0.501694850745725,-0.13781639595447,1.26539711473579,-0.423593712759304,-0.0959037749021556,-0.269340189028858,-0.338743042091002
"P37040",-0.370040622290977,-0.189472426504167,-0.271679722074159,-0.319176170306482,0.803245860847464,0.347123080328322,NA,NA,NA,NA,NA,NA
"P39039",-0.227959399895613,-0.0335798570906731,0.108894507985029,0.0177045842354837,0.152090251520926,-0.0171500867551524,-0.120622851794904,0.593798798060849,-0.276767787545972,0.0541566169159315,-0.146378091980832,-0.104186683655072
"P40237",0.0147808672360328,-0.189988396641823,-0.174870441731506,-0.624376672741831,0.543338777871047,0.431115866008082,-0.258034012337184,1.53271132870148,-0.643417584625692,-0.282486879384333,-0.306531605740532,-0.0422412466137336
"P40240",0.142446731481468,0.000425152907188586,0.102874421358118,-0.277294009331298,-0.108114641251392,0.139662344835917,-0.599502221024025,0.20760347558387,0.218102522127233,0.385181915345101,-0.276008492683292,0.064622800651112
"P41317",0.218811246332112,0.0236997336973879,0.152160028073305,0.108109939410108,-0.418466631072898,-0.0843143164400137,-0.234484152148495,0.193740894151437,-0.00693865052402831,-0.157159975273388,0.14445973745161,0.0603821463428638
"P42703",0.178041552174425,0.182465249384957,0.209537928522546,0.314119296361287,-0.403370226761964,-0.480793799681252,-0.273897285402339,-0.341471046103784,0.183743226165781,-0.24033444727571,0.709544516948805,-0.0375849643327513
"P46412",0.0325241484755154,0.0853211211175759,0.271050676145569,0.216175798528586,-0.326899417231638,-0.278172327035608,-0.119881136799506,-0.100263983459699,-0.0375376420567228,-0.0817996211761174,0.366454920664396,-0.0269725371723513
"P46638, P62492",-0.13366133312703,-0.191497364633004,-0.024652933842348,-0.0448751610741374,0.348875348285092,0.0458114443914264,-0.0664847240115063,0.856011435042111,-0.355478322188868,-0.0612497128540288,-0.336769550979652,-0.0360291250080551
"P46638, P62492, Q9WTL2",0.161413034958522,-0.292659058934345,-0.557717149612424,-0.894224660540086,0.993947946713349,0.589239887414986,-0.378792179388476,1.46500851252434,-0.527041641848049,0.168317321444186,-0.7750075535313,0.0475155407992944
"P47753",-0.089714570548685,-0.238379822182627,0.0628766221719892,-0.0592797267141898,0.183096468101803,0.141401029171708,-0.0905893864879057,0.775667013175594,-0.162265299143474,-0.0912401590501513,-0.335150371163455,-0.0964217973306081
"P48036",-0.125879382879412,-0.0657156731890938,-0.0118338000620835,-0.366265249658682,0.575069882875573,-0.00537577708630055,-0.141691796773799,0.437935126752918,-0.138111843510337,0.126546456863569,-0.234052989433822,-0.0506249538985286
"P48193",-0.0822819741171443,-0.321198681463742,-0.493032038502487,-0.531078373475589,0.721090637659031,0.706500429899932,-0.114450514866071,0.89581110641907,-0.479820562763617,-0.236319468259468,0.00259634982789736,-0.067816910357811
"P48962, P51881, Q3V132",-0.397757239235213,-0.122716126790246,0.27428933943172,-1.27559164413766,0.958497520148414,0.563278150582986,NA,NA,NA,NA,NA,NA
"P49182",-0.0750247470017431,0.0173015506067493,0.11894113155184,0.254266741116179,-0.178277941179915,-0.13720673509311,-0.0726153054858099,-0.322554815138715,-0.0529115388235426,0.0569437187355946,0.303758580135007,0.0873793605774669
"P49222",-0.10335610644599,-0.501493668076078,-0.267781819639244,-0.448396380736676,0.763334960883114,0.557693014014873,-0.236702719553361,1.13920497455757,-0.562084871002157,-0.0959660880071023,-0.370647672977537,0.126196376982582
"P49817",0.133804301440493,-0.106980299961973,-0.137078800147552,-0.424532753041988,0.557725567041433,-0.0229380153304124,NA,NA,NA,NA,NA,NA
"P49817, P51637",0.208914008067709,-0.263006462715905,-0.276165807730537,-1.04442514421164,0.907590133851349,0.46709327273902,-0.587039078510153,0.694553861739376,-0.294240976482294,0.291043918081576,-0.675084567240774,0.570766842412268
"P50172",0.0815892960132829,-0.277021754434189,-0.582592909037302,-0.692081988884025,1.74762489283872,-0.277517536496489,-0.248464873288692,0.401945942608845,-0.480768475711028,0.152245555836928,0.340152971388445,-0.1651111208345
"P50446, Q8BGZ7, Q922U2, Q9Z331",1.15996885149577,0.124073109158527,-0.471194340882326,-0.212782043526365,-0.251445153153019,-0.348620423092583,-0.125028020798458,0.176048108637387,0.39633597331759,0.0538377614734182,-1.06194629559218,0.560752472962241
"P50446, Q8BGZ7, Q9Z331",0.254720660902539,-0.118379392439738,-0.0314928780848547,-0.238081112218785,-0.169933769102675,0.303166490943516,-0.19417647988399,-0.0543612665962026,0.290507605153792,0.00913744794190174,-0.422842909151892,0.371735602536392
"P51150",-0.245306980415104,-0.110503849989414,-0.20387877961273,-0.333225462329469,0.5827006313766,0.310214440970117,-0.190571240014129,0.450861305884893,-0.00097794253440231,-0.0386725694729644,-0.217342743840558,-0.00329681002283788
"P51885",0.0873225701230185,0.119838117075894,0.0500597899677659,0.0768752639367714,-0.315049277699342,-0.0190464634041074,-0.266743575454567,0.097265572382474,-0.135613817186754,-0.138357633511132,0.322526581950847,0.12092287181913
"P51910",0.544047639630645,0.036529337132762,-0.125181574007352,-0.0232974202336274,-0.317930458125664,-0.114167524396765,0.158628606785868,-0.472181652635311,0.0275503715621572,0.100904634400747,-0.148038261932538,0.333136301819077
"P52430",0.266547011974913,0.0433569285187847,0.0959486073930327,0.215853257600815,-0.18146156410756,-0.440244241379986,-0.145925710542465,-0.228898939141861,-0.177719934775204,0.118031071074269,0.523646401610641,-0.0891328882253788
"P52480",-0.0500736690928041,-0.107989920796758,-0.135550251864567,-0.151291251353564,0.20338130338332,0.241523789724374,-0.1241264477153,0.637476290910099,-0.271044511507234,0.0862295291140049,-0.253900369956892,-0.0746344908446779
"P53986",-0.116834635243888,-0.305257952580366,-0.854031059393765,-0.750817648410731,1.01908605853462,1.00785523709413,-0.0459379715713828,2.31150675402019,-1.58445037710063,-0.331073106681931,-0.643726562809956,0.293681264143712
"P54116",-0.264589888492746,-0.303508408393855,-0.379171822548899,-0.393393835329274,0.608782401873603,0.731881552891171,-0.263132322038874,1.5875731814678,-0.938047512387149,-0.172325073508409,-0.489379255814188,0.275310982280825
"P54116, Q6PE84",-0.245677935456188,-0.278336307075305,-0.369650298801021,-0.257177507261245,0.547075891444395,0.603766157149364,-0.217852073607874,0.95525718837288,-0.301602816661091,-0.129387267325897,-0.500028840817938,0.193613810039919
"P55065",0.0874390788736954,0.193614753937315,0.255967552967135,0.35431394637805,-0.5198102085313,-0.371525123624894,-0.245560239312888,-0.269448863730974,0.0962648744429995,0.269511632459133,0.207481839395779,-0.0582492432540489
"P55258, P61027, P61028, P62821, Q6PHN9, Q8K386, Q9D1G1, Q9DD03",-0.0449844422321344,-0.267810808004501,-0.753639898451613,-1.09422473380771,1.12368336575215,1.03697651674381,-0.448613152985037,1.56252342774363,0.216366878189528,0.0764873147036007,-1.15616932261146,-0.250595145040263
"P55258, P61028",-0.184868429386681,-0.240136869653861,-0.154395321725806,-0.340299141758118,0.43478919768989,0.484910564834577,-0.0323721803993844,1.31535203743478,-0.750873307239061,-0.215216030462134,-0.169458377228636,-0.147432142105562
"P55772",-0.456684374832567,-0.158101282738716,-0.105236759047317,-0.127062418616008,0.494066601951307,0.353018233283299,-0.0371319668820345,1.26018903042008,-0.583013095914716,-0.135109969084242,-0.203929436702045,-0.301004561837039
"P56395",-0.496426011927783,-0.166897179542235,-0.0583627522428296,-0.368584364105387,1.19039030075891,-0.100119992940674,0.14092543403912,-0.164505169880178,-0.0402394482272208,-0.194854445534922,0.430670552450832,-0.17199692284763
"P56400",0.151456816797516,0.154641711959585,0.0631146409816408,0.0442176846385678,-0.227248455538493,-0.186182398838815,0.0520039970681268,-0.210276217560949,0.213125131711186,0.205573893482057,-0.656671055823246,0.396244251122826
"P56480",-0.100385467451534,-0.13032213530837,-0.0483310455394697,-0.209277963402194,0.704060390432953,-0.215743778731386,NA,NA,NA,NA,NA,NA
"P56593",-0.298480937609931,-0.166443140447535,0.115067576874408,-0.313963962396439,0.819640671387875,-0.155820207808377,NA,NA,NA,NA,NA,NA
"P60710, P62737, P63260, P63268, P68033, P68134",0.168283935625633,-0.236907190364259,0.0493613859917166,-0.482192219737706,0.277169867900191,0.224284220584424,-0.459463684569236,1.12167568111089,-0.0494786437443047,0.361225336290807,-1.09285530028057,0.118896611192414
"P60710, P62737, P63260, P63268, P68033, P68134, Q8BFZ3",0.180441924367416,-0.147397090156862,-0.0182607465498736,-0.227467013826014,0.0801739758504887,0.132508950314844,-0.404229467510092,0.920955455075082,-0.0837969029221322,0.26422299046727,-0.765736455603168,0.0685843804930411
"P60710, P63260",0.23483168924152,-0.133657128295471,-0.148311461805408,-0.233782537307858,0.0917648418769321,0.189154596290285,-0.410618757727718,0.892844245044374,-0.139897959627036,0.290262300119734,-0.558963382082816,-0.0736264457265388
"P60710, P63260, Q8BFZ3",-0.103895117420815,0.075997994349351,0.0892393164998198,0.140859540665323,-0.239886312207569,0.0376845781138884,NA,NA,NA,NA,NA,NA
"P60764, P60766, P63001, P84096, Q05144, Q8R527, Q9ER71",0.0951190655520984,-0.450790478366016,-0.40662516488397,-0.284762948171713,0.496833602369631,0.55022592349997,-0.0728144331052216,1.64152939021268,-0.581748323575061,-0.127252576578083,-0.604265606931585,-0.255448450022727
"P60764, P63001",-0.0572719948255087,-0.352897437926831,-0.428206930151095,-0.513832021319192,0.671876426224394,0.680331957998231,-0.183072689749594,1.25751689056437,-0.845425253901717,-0.141308431539672,-0.404272355463969,0.316561840090582
"P60764, P63001, Q05144",-0.284975607952476,-0.379140327943143,-0.77345614069667,-0.777731775922164,1.19202937214474,1.02327448036972,0.324294310382301,1.56153542160084,-0.518574063789819,-0.198007286477894,-0.838448756516832,-0.330799625198591
"P60766",-0.0243254967062221,-0.165791472812522,-0.329959769303069,-0.384227949571664,0.455371494571069,0.448933193822407,-0.0464402875692667,1.70398106210235,-1.00552554220899,-0.0944742735381494,-0.388236654310567,-0.169304304475375
"P60766, Q8R527",-0.0960694759278415,-0.325397882538346,-0.694633819060746,-0.873058125910168,1.07084404585104,0.918315257586064,-0.103425956053819,1.5798074304946,-1.01768229938515,-0.0299068723113387,-0.954795622476377,0.526003319732087
"P61027",0.0255400065237095,-0.329311696053948,-0.334899135688375,-0.51287628433488,0.479085029311896,0.672462080241598,-0.29473403935122,0.454784059552248,-0.0159059076224373,0.695430779967441,-0.871458087196279,0.0318831946502471
"P61028",-0.209011476510387,0.0154211643565776,0.0299215058445443,0.112692915897096,-0.0352260607412078,0.0862019511533787,-0.112424194640366,1.17442569522843,-0.527627177983196,-0.0688498177176999,-0.28618285080676,-0.179341654080411
"P61205, P61750, P84078, P84084, Q8BSL7",-0.128573328223366,-0.104526933609905,-0.181757691170025,-0.142732744727206,0.292492768323795,0.265097929406706,-0.144553450101114,1.35378008483335,-0.560365901756109,-0.105888167534901,-0.418194185467521,-0.124778379973705
"P61205, P84078, Q8BSL7",0.0831581353490232,0.201217157392493,0.0335395629779356,0.231626237850573,-0.365941616670263,-0.183599476899762,-0.370755239322707,0.969773864987763,-0.125303156166563,-0.00204900368229222,-0.371362030583005,-0.100304435233197
"P61982",0.153809611504963,-0.268688801948305,-0.240870641631482,-0.492259487507928,0.646723794943341,0.201285524639413,0.172376477743537,0.896935083648789,0.993043758335911,-0.41182550563604,-1.39958878762428,-0.250941026467913
"P62259",-0.0557378373861233,-0.18196302064291,-0.15575665515022,-0.436904216975411,0.550638281286675,0.279723448867991,-0.160365991998624,1.29585859190503,-0.291394058458432,-0.123531780690265,-0.517292467146647,-0.203274293611064
"P62331",0.0392160416367116,-0.183632510555814,-0.158360370943443,-0.203846751574714,0.209138549324923,0.297485042112337,-0.0514831896147068,1.51213655508169,-1.17232272794023,-0.0976239702406332,-0.25928468198364,0.068578014697513
"P62482",0.183494074995956,-0.376600502863688,-0.339451940401795,-0.712331493722423,0.661779669929894,0.583110192062057,0.0480756165625991,1.3937399038956,-0.372753369002037,-0.301120345393286,-0.534633600883929,-0.233308205178945
"P62737, P63268, P68033, P68134",0.237071381185078,-0.174079932408103,-0.220092093697442,-0.373965020731585,0.197103159751406,0.333962505900645,-0.548010062397288,1.21145041758506,-0.204080940389503,0.606534485425963,-1.19438838064175,0.128494480417524
"P62806",-0.100058645859918,-0.255999419144101,-0.249883653001484,-0.53256345859658,0.582727514607381,0.555777661994702,NA,NA,NA,NA,NA,NA
"P62821",0.077765344538967,-0.0771069096633821,0.119926510604425,0.325164313674683,-0.168980162090467,-0.276769097064225,NA,NA,NA,NA,NA,NA
"P62821, Q9D1G1",0.114922257956241,-0.097718773435429,-0.054687522998663,-0.0675571929310732,-0.0128381714654275,0.117879402874352,-0.372436401158942,0.630664293554129,-0.0859095271053691,0.200005495447885,-0.142071061432234,-0.230252799305469
"P62835, Q99JI6",0.0283522443752671,-0.206783219023391,-0.380180538571701,-0.43757588743801,0.443394933330198,0.552792467327636,-0.22304196156732,1.35828194252399,-0.498501854917493,0.103111196694689,-0.82819617521993,0.088346852486068
"P62874",-0.146189775566053,-0.00473881281758448,-0.0588494616276156,-0.225918624698306,0.198447931126975,0.237248743582585,-0.152155631337641,1.21228090762533,-0.445534542357152,-0.149970267139036,-0.262872569369352,-0.201747897422149
"P62874, P62880",-0.230583028437255,-0.267862964312662,-0.413994509393496,-0.345824387304325,0.565089698273091,0.693175191174647,-0.0389064027046828,1.28302607540942,-0.448027653030649,-0.179154361509733,-0.315548708395538,-0.301388949768816
"P62880",0.0555289972667468,-0.29229281011945,-0.465431076282898,-0.48904984530309,0.58703987051434,0.604204863924352,-0.0727856387102364,1.70249504239516,-1.17168855482212,0.0426708173579926,-0.281732523975943,-0.218959142244848
"P62962",0.073952648917786,-0.160533317192754,-0.168022051583416,-0.171273114555751,0.14681548818743,0.279060346226706,-0.273329658266421,1.22689818004782,-0.389830891576088,0.130281243715039,-0.66804315347823,-0.0259757204421227
"P63017",0.256209817241405,-0.00204674466927823,-0.292597226639414,-0.179093290592138,0.12610098265465,0.0914264620047742,-0.418292031416454,0.78961699706491,-0.036969296697241,0.0486273041224186,-0.507974831154483,0.12499185808085
"P63094, Q6R0H7",-0.206645469303721,-0.431361002531146,-0.435283468265089,-0.491176703757562,0.7746912164308,0.789775427426717,-0.010829275013033,1.20902870817959,-0.381506172485035,0.0923305469776996,-0.770487354477536,-0.138536453181689
"P63101",0.134327825538686,-0.205312178257842,-0.216628040547012,-0.423723938249537,0.35014626999677,0.361190061518935,-0.306195491149668,1.05157710826425,-0.127365678905695,0.0394506369548373,-0.678178847168995,0.0207122720052753
"P63101, P68254, Q9CQV8",0.169481850870504,-0.160855294080466,-0.217304776976339,-0.344439294470962,0.24041590417569,0.312701610481572,NA,NA,NA,NA,NA,NA
"P63242, Q8BGY2",-0.294300705041617,-0.257436504858732,-0.1331114091405,-0.137770420440543,0.377805585230671,0.444813454250721,0.0411519077588638,1.14092434208788,-0.490659645376085,-0.0663465690502454,-0.394883911363055,-0.230186124057362
"P68254",0.0956598640246527,-0.212110113609276,-0.836937915925798,-0.643817427400749,0.916905393821168,0.680300199090001,NA,NA,NA,NA,NA,NA
"P68372, P99024, Q7TMM9, Q922F4, Q9CWF2, Q9D6F9, Q9ERD7",-0.24936672351429,0.153501021452572,0.412513861380261,0.122809216576839,-0.253357500409428,-0.186099875485955,-0.0615024262018391,0.334587927368201,-0.189868522298376,-0.176673059803659,0.384248978680329,-0.290792897744657
"P68372, P99024, Q7TMM9, Q9CWF2, Q9D6F9",-0.0478467010356378,-0.191384712457088,-0.0622953313721069,0.0992765618787836,0.11557625471726,0.0866739282687896,0.145751237009748,0.886431844841262,-0.543604853332736,-0.149016618783161,-0.219906126391151,-0.119655483343962
"P68372, P99024, Q7TMM9, Q9CWF2, Q9D6F9, Q9ERD7",-0.15613123715073,-0.0465012050569258,-0.281485584822943,-0.80609077517396,0.908894692185328,0.381314110019231,-0.292795920360886,1.61649739787095,-0.0919482924341319,0.0308544779099198,-0.788091734662513,-0.474515928323343
"P68372, P99024, Q9D6F9",-0.0191337703223113,-0.265333742790818,-0.208538027808299,-0.213030337475815,0.351315038818194,0.35472083957905,-0.119976943744811,1.56230021196782,-0.831584513966712,-0.0203637802503902,-0.503664209113612,-0.0867107648922931
"P68372, Q922F4, Q9D6F9, Q9ERD7",0.102791003460393,0.0896175613802392,-0.103202721824766,-0.0514084361929412,-0.0883290608369083,0.0505316540139824,-0.0892861846391946,0.755519038705056,-0.239458170397031,-0.191721402457344,-0.0227482481874763,-0.21230503302401
"P70290",-0.347995098772873,-0.247564063656189,-0.34482083930325,-0.422920892809581,0.736312207864691,0.626988686677204,-0.167621751678867,1.3730605324176,-0.749810066387897,-0.316199886133213,-0.11532367668288,-0.0241051515347404
"P70389",-0.128287561951542,-0.200460937089769,0.120101499620047,-0.0219160026511003,0.0486902686365442,0.18187273343582,-0.191508703061174,0.373771908742788,-0.231647175016669,-0.0781071483618119,0.29936731680491,-0.171876199108042
"P70691, Q62452, Q63886, Q64435, Q6ZQM8",-0.0305966360149981,-0.130256731500733,-0.125324869860495,-0.239845374770052,0.853415945475352,-0.327392333329074,NA,NA,NA,NA,NA,NA
"P82198",-0.234065113248874,-0.299679039347371,-0.123170582217806,-0.0383786894744111,0.244539797862604,0.450753626425856,NA,NA,NA,NA,NA,NA
"P84096",-0.414831713417363,-0.0538407527537834,-0.274839045128628,-0.334948320044189,0.578465340804386,0.499994490539578,-0.165106040630864,0.514953675356791,-0.152022912432697,-0.234222554700308,-0.112217998624921,0.148615831032
"P97290",-0.0691890265392687,-0.148728005656013,-0.0273032262204294,-0.0147675124156397,0.155529065890346,0.104458704941005,0.299872337352274,0.0313227852152105,0.0130756158411431,-0.197195796742598,0.141829737376125,-0.288904679042155
"P97298",-0.155779691413337,0.0454308993464538,0.152304493827475,0.118796998141367,-0.092139829602059,-0.0686128702998987,-0.155204166530575,0.683385462051556,-0.440643764287344,-0.119552712224028,0.185497357604181,-0.153482176613789
"P97370",0.258872153891382,-0.182192447353061,-0.359354161241938,-0.328697723209374,0.255479337834513,0.355892840078477,-0.00240071500651107,1.98982960670834,-0.971654872109182,-0.0888031542539216,-0.741099602076666,-0.185871263262058
"P97429",0.170435988446416,-0.290385087811581,-0.438107809615679,-0.764830327625972,0.748394950017839,0.574492286588976,NA,NA,NA,NA,NA,NA
"P97762",0.223416269359847,-0.0727900624993203,-0.176109410550768,-0.194219880085174,0.11830852545973,0.101394558315685,NA,NA,NA,NA,NA,NA
"P97872",0.132815109405768,-0.241508149658076,-0.375214821921136,-0.200292349318711,0.906730727539082,-0.222530516046929,NA,NA,NA,NA,NA,NA
"P98064",-0.164150039758364,0.186189786060132,0.330328058617506,0.360726811945564,-0.489553362111663,-0.223541254753175,-0.382395397155303,-0.206251489989047,0.224869096758194,0.00246371850646954,0.207537869001138,0.153776202878547
"P98086",-0.313756585529815,-0.240483215213858,-0.159581225279436,-0.119025143923593,0.447327073335515,0.385519096611187,0.0784458862723691,-0.0877994657899306,0.412338987966139,-0.328850649086381,0.305639235734255,-0.379773995096452
"Q00623",0.149098892046627,0.171518467515294,0.10374957179538,0.105781104388841,-0.436330503099486,-0.093817532646657,-0.145480061485035,-0.59719783518492,0.233494500874464,0.417969827206198,-0.193069897679021,0.284283466268315
"Q00724",0.0410970477468169,0.125693072370991,0.239124391247072,0.274505983691412,-0.364310848585097,-0.316109646471195,-0.313263633836899,-0.220267776049963,-0.14369388459748,0.258081251479167,0.320847917493679,0.0982961255114967
"Q00896",-0.612819646526356,0.453921750484947,0.743076890031971,0.541467092866544,-0.388905143759183,-0.736740943097922,0.0159835980936216,0.027906378023228,-0.110096436576679,-0.108766171664449,0.224452708972386,-0.0494800768481065
"Q00897",0.191505545510573,0.381938738083708,0.0754562347024708,0.368888485896256,-0.578603893950119,-0.439185110242888,-0.212766233532079,-0.540063998168294,0.539725911597438,0.00765788425943636,-0.144158555070625,0.349604990914124
"Q01279",0.0808542902867577,0.140125099408786,0.135199578103177,0.286845684944363,-0.328790576028965,-0.314234076714119,-0.215858057347861,-0.293889081837832,0.131189731638711,0.223917065781899,-0.299200304335653,0.453840646100734
"Q01339",0.0559249915521911,0.00939485180904054,0.0586885115262872,0.237207931142821,-0.256970650000722,-0.104245636029617,-0.0447285970068423,-0.39376057783584,-0.103489147628665,0.105668937626181,0.224606731047211,0.211702653797954
"Q01853",-0.157149839147056,-0.191425846469037,-0.228806701143732,-0.341643808043292,0.461724978900004,0.457301215903114,0.034859219646767,1.18915375741035,-0.555953611973312,-0.185268695585988,-0.188808536317997,-0.293982133179817
"Q02013",-0.0246764261104016,-0.245927170112064,-0.723918658289292,-0.683157460770725,0.776889786662703,0.90078992861978,-0.434424640361742,1.56700292314138,-0.800030562713247,-0.147504602153567,-0.598761297239146,0.413718179326325
"Q02105",-0.425573541593002,-0.239297918538714,-0.132060795743665,-0.0759075453862312,0.46362923435385,0.409210566907762,-0.0120858377777324,-0.365687553180183,0.376785836061152,-0.17793775946862,0.262175303369373,-0.0832499890039888
"Q02257",0.244741101660905,0.0398392646072581,-0.165940166526846,0.053083693287189,-0.12130123098815,-0.0504226620403556,NA,NA,NA,NA,NA,NA
"Q02357",-0.0993863570976106,-0.198181575427957,-0.227193786473529,-0.352417997826139,0.404948819597641,0.472230897227595,-0.193170044855552,1.27297646094311,-0.53831180470972,-0.254143996852934,-0.101816721550939,-0.185533892973964
"Q03265",-0.0217795092323865,-0.0818582830806625,0.136485059742626,-0.0798578163674639,0.241460529910206,-0.19444998097232,-0.034049400124728,0.412503113009551,-0.378035781078038,-0.0749859925888958,0.311452236732825,-0.236884175950715
"Q03734",0.0619454059649556,-0.438590166433389,-0.38914700739111,-0.137721883288107,0.444989872081289,0.458523779066363,0.611166837180512,0.250717932904522,-0.538854441441977,-0.299538272152923,-0.023736694887238,0.000244638397103092
"Q05020",1.49741215779554,0.0710818319494577,-0.165856563713331,-0.103615680855597,-0.175127905586649,-1.12389383958942,-1.12217898327615,-1.08618350582388,-0.273412939390532,1.52220478808239,0.0564897151471451,0.90308092526103
"Q05144",-0.160932689194753,-0.0251248027307245,-0.251133753416203,-0.135250184572351,0.27785648557532,0.294584944338711,-0.0450531480977321,1.46794459326246,-0.626824379183754,-0.114890081075122,-0.396147235074605,-0.285029749831241
"Q05421",-0.430617980700191,0.0578541741692438,0.257064560391791,0.0563733991416235,0.672619692231178,-0.613293845233647,NA,NA,NA,NA,NA,NA
"Q05895, Q9Z1T2",-0.510429863881886,-0.34584315702107,-0.299481250781691,-0.311816947429319,0.601685287402016,0.865885931711951,NA,NA,NA,NA,NA,NA
"Q05CL8",0.255891271333458,0.137083419183306,0.277170677848959,0.566343674301423,-0.990393292853901,-0.246095749813245,NA,NA,NA,NA,NA,NA
"Q06770",0.174070020667297,0.0768427469282358,0.0866220649802125,-0.0230065963596893,-0.223627151194612,-0.0909010850214447,-0.107036662769205,-0.206832313882113,-0.0557880339274019,-0.175684078347516,0.774979596380906,-0.229638507454669
"Q06890",0.234789922067256,-0.207817367589933,-0.430008117330111,-0.227116807356743,0.0793292724036037,0.550823097805929,-0.271770515077246,0.191687947930256,-0.222000866434124,0.636759434006039,-0.454335274305965,0.11965927388104
